"","AGE","POP","time","SEX"
"6103",42,683021,2029,"Female"
"6104",43,702493,2029,"Female"
"6105",44,740352,2029,"Female"
"6106",45,758471,2029,"Female"
"6107",46,762515,2029,"Female"
"6108",47,763561,2029,"Female"
"6109",48,776884,2029,"Female"
"6110",49,791154,2029,"Female"
"6111",50,810964,2029,"Female"
"6112",51,839503,2029,"Female"
"6113",52,860555,2029,"Female"
"6114",53,896814,2029,"Female"
"6115",54,926979,2029,"Female"
"6116",55,966626,2029,"Female"
"6117",56,975236,2029,"Female"
"6118",57,955509,2029,"Female"
"6119",58,929203,2029,"Female"
"6120",59,899536,2029,"Female"
"6121",60,879369,2029,"Female"
"6122",61,864066,2029,"Female"
"6123",62,815682,2029,"Female"
"6124",63,713321,2029,"Female"
"6125",64,819823,2029,"Female"
"6126",65,772332,2029,"Female"
"6127",66,751036,2029,"Female"
"6128",67,727555,2029,"Female"
"6129",68,719293,2029,"Female"
"6130",69,727649,2029,"Female"
"6131",70,733326,2029,"Female"
"6132",71,711819,2029,"Female"
"6133",72,702118,2029,"Female"
"6134",73,734016,2029,"Female"
"6135",74,749764,2029,"Female"
"6136",75,758831,2029,"Female"
"6137",76,802078,2029,"Female"
"6138",77,839958,2029,"Female"
"6139",78,886102,2029,"Female"
"6140",79,947576,2029,"Female"
"6141",80,999477,2029,"Female"
"6142",81,965160,2029,"Female"
"6143",82,824518,2029,"Female"
"6144",83,570225,2029,"Female"
"6145",84,623166,2029,"Female"
"6146",85,691405,2029,"Female"
"6147",86,655680,2029,"Female"
"6148",87,637080,2029,"Female"
"6149",88,581089,2029,"Female"
"6150",89,495709,2029,"Female"
"6151",90,425309,2029,"Female"
"6152",91,420176,2029,"Female"
"6153",92,393680,2029,"Female"
"6154",93,354363,2029,"Female"
"6155",94,303158,2029,"Female"
"6156",95,258719,2029,"Female"
"6157",96,223077,2029,"Female"
"6158",97,185334,2029,"Female"
"6159",98,148494,2029,"Female"
"6160",99,115480,2029,"Female"
"6161",100,288675,2029,"Female"
"6162",0,409834,2030,"Female"
"6163",1,412021,2030,"Female"
"6164",2,414054,2030,"Female"
"6165",3,416212,2030,"Female"
"6166",4,418835,2030,"Female"
"6167",5,422262,2030,"Female"
"6168",6,426534,2030,"Female"
"6169",7,431362,2030,"Female"
"6170",8,436654,2030,"Female"
"6171",9,442535,2030,"Female"
"6172",10,449301,2030,"Female"
"6173",11,457009,2030,"Female"
"6174",12,465470,2030,"Female"
"6175",13,474212,2030,"Female"
"6176",14,483233,2030,"Female"
"6177",15,492690,2030,"Female"
"6178",16,502516,2030,"Female"
"6179",17,512736,2030,"Female"
"6180",18,522885,2030,"Female"
"6181",19,532115,2030,"Female"
"6182",20,540547,2030,"Female"
"6183",21,548917,2030,"Female"
"6184",22,552254,2030,"Female"
"6185",23,549474,2030,"Female"
"6186",24,535728,2030,"Female"
"6187",25,527130,2030,"Female"
"6188",26,541006,2030,"Female"
"6189",27,552299,2030,"Female"
"6190",28,561853,2030,"Female"
"6191",29,569942,2030,"Female"
"6192",30,572459,2030,"Female"
"6193",31,572778,2030,"Female"
"6194",32,575590,2030,"Female"
"6195",33,577037,2030,"Female"
"6196",34,577509,2030,"Female"
"6197",35,587757,2030,"Female"
"6198",36,588546,2030,"Female"
"6199",37,583623,2030,"Female"
"6200",38,594575,2030,"Female"
"6201",39,601773,2030,"Female"
"6202",40,614681,2030,"Female"
"6203",41,637938,2030,"Female"
"6204",42,661207,2030,"Female"
"6205",43,682802,2030,"Female"
"6206",44,702238,2030,"Female"
"6207",45,740058,2030,"Female"
"6208",46,758148,2030,"Female"
"6209",47,762161,2030,"Female"
"6210",48,763179,2030,"Female"
"6211",49,776455,2030,"Female"
"6212",50,790681,2030,"Female"
"6213",51,810442,2030,"Female"
"6214",52,838913,2030,"Female"
"6215",53,859905,2030,"Female"
"6216",54,896081,2030,"Female"
"6217",55,926170,2030,"Female"
"6218",56,965715,2030,"Female"
"6219",57,974242,2030,"Female"
"6220",58,954460,2030,"Female"
"6221",59,928092,2030,"Female"
"6222",60,898376,2030,"Female"
"6223",61,878124,2030,"Female"
"6224",62,862718,2030,"Female"
"6225",63,814374,2030,"Female"
"6226",64,712080,2030,"Female"
"6227",65,818153,2030,"Female"
"6228",66,770576,2030,"Female"
"6229",67,749112,2030,"Female"
"6230",68,725436,2030,"Female"
"6231",69,716961,2030,"Female"
"6232",70,725034,2030,"Female"
"6233",71,730308,2030,"Female"
"6234",72,708454,2030,"Female"
"6235",73,698345,2030,"Female"
"6236",74,729555,2030,"Female"
"6237",75,744579,2030,"Female"
"6238",76,752718,2030,"Female"
"6239",77,794646,2030,"Female"
"6240",78,831013,2030,"Female"
"6241",79,875337,2030,"Female"
"6242",80,934222,2030,"Female"
"6243",81,983155,2030,"Female"
"6244",82,947101,2030,"Female"
"6245",83,806694,2030,"Female"
"6246",84,555977,2030,"Female"
"6247",85,605139,2030,"Female"
"6248",86,668342,2030,"Female"
"6249",87,630433,2030,"Female"
"6250",88,608893,2030,"Female"
"6251",89,551475,2030,"Female"
"6252",90,467337,2030,"Female"
"6253",91,398012,2030,"Female"
"6254",92,389367,2030,"Female"
"6255",93,360841,2030,"Female"
"6256",94,320959,2030,"Female"
"6257",95,271258,2030,"Female"
"6258",96,228265,2030,"Female"
"6259",97,193695,2030,"Female"
"6260",98,158112,2030,"Female"
"6261",99,124259,2030,"Female"
"6262",100,311691,2030,"Female"
"6263",0,407799,2031,"Female"
"6264",1,409769,2031,"Female"
"6265",2,411966,2031,"Female"
"6266",3,414020,2031,"Female"
"6267",4,416184,2031,"Female"
"6268",5,418811,2031,"Female"
"6269",6,422240,2031,"Female"
"6270",7,426517,2031,"Female"
"6271",8,431347,2031,"Female"
"6272",9,436639,2031,"Female"
"6273",10,442520,2031,"Female"
"6274",11,449289,2031,"Female"
"6275",12,456996,2031,"Female"
"6276",13,465454,2031,"Female"
"6277",14,474196,2031,"Female"
"6278",15,483214,2031,"Female"
"6279",16,492667,2031,"Female"
"6280",17,502486,2031,"Female"
"6281",18,512703,2031,"Female"
"6282",19,522847,2031,"Female"
"6283",20,532068,2031,"Female"
"6284",21,540496,2031,"Female"
"6285",22,548863,2031,"Female"
"6286",23,552195,2031,"Female"
"6287",24,549416,2031,"Female"
"6288",25,535670,2031,"Female"
"6289",26,527067,2031,"Female"
"6290",27,540941,2031,"Female"
"6291",28,552234,2031,"Female"
"6292",29,561782,2031,"Female"
"6293",30,569870,2031,"Female"
"6294",31,572383,2031,"Female"
"6295",32,572695,2031,"Female"
"6296",33,575504,2031,"Female"
"6297",34,576946,2031,"Female"
"6298",35,577409,2031,"Female"
"6299",36,587651,2031,"Female"
"6300",37,588430,2031,"Female"
"6301",38,583494,2031,"Female"
"6302",39,594436,2031,"Female"
"6303",40,601627,2031,"Female"
"6304",41,614516,2031,"Female"
"6305",42,637752,2031,"Female"
"6306",43,661004,2031,"Female"
"6307",44,682565,2031,"Female"
"6308",45,701970,2031,"Female"
"6309",46,739756,2031,"Female"
"6310",47,757811,2031,"Female"
"6311",48,761796,2031,"Female"
"6312",49,762775,2031,"Female"
"6313",50,776010,2031,"Female"
"6314",51,790193,2031,"Female"
"6315",52,809895,2031,"Female"
"6316",53,838306,2031,"Female"
"6317",54,859231,2031,"Female"
"6318",55,895330,2031,"Female"
"6319",56,925332,2031,"Female"
"6320",57,964770,2031,"Female"
"6321",58,973215,2031,"Female"
"6322",59,953364,2031,"Female"
"6323",60,926943,2031,"Female"
"6324",61,897154,2031,"Female"
"6325",62,876808,2031,"Female"
"6326",63,861388,2031,"Female"
"6327",64,813008,2031,"Female"
"6328",65,710682,2031,"Female"
"6329",66,816356,2031,"Female"
"6330",67,768668,2031,"Female"
"6331",68,747001,2031,"Female"
"6332",69,723157,2031,"Female"
"6333",70,714462,2031,"Female"
"6334",71,722138,2031,"Female"
"6335",72,726955,2031,"Female"
"6336",73,704753,2031,"Female"
"6337",74,694215,2031,"Female"
"6338",75,724643,2031,"Female"
"6339",76,738737,2031,"Female"
"6340",77,745920,2031,"Female"
"6341",78,786395,2031,"Female"
"6342",79,821161,2031,"Female"
"6343",80,863293,2031,"Female"
"6344",81,919320,2031,"Female"
"6345",82,965176,2031,"Female"
"6346",83,927083,2031,"Female"
"6347",84,786979,2031,"Female"
"6348",85,540242,2031,"Female"
"6349",86,585385,2031,"Female"
"6350",87,643153,2031,"Female"
"6351",88,603124,2031,"Female"
"6352",89,578507,2031,"Female"
"6353",90,520551,2031,"Female"
"6354",91,437934,2031,"Female"
"6355",92,369401,2031,"Female"
"6356",93,357520,2031,"Female"
"6357",94,327479,2031,"Female"
"6358",95,287814,2031,"Female"
"6359",96,239904,2031,"Female"
"6360",97,198727,2031,"Female"
"6361",98,165731,2031,"Female"
"6362",99,132734,2031,"Female"
"6363",100,337206,2031,"Female"
"6364",0,406224,2032,"Female"
"6365",1,407735,2032,"Female"
"6366",2,409716,2032,"Female"
"6367",3,411933,2032,"Female"
"6368",4,413993,2032,"Female"
"6369",5,416161,2032,"Female"
"6370",6,418790,2032,"Female"
"6371",7,422223,2032,"Female"
"6372",8,426503,2032,"Female"
"6373",9,431333,2032,"Female"
"6374",10,436625,2032,"Female"
"6375",11,442508,2032,"Female"
"6376",12,449277,2032,"Female"
"6377",13,456981,2032,"Female"
"6378",14,465438,2032,"Female"
"6379",15,474179,2032,"Female"
"6380",16,483192,2032,"Female"
"6381",17,492639,2032,"Female"
"6382",18,502454,2032,"Female"
"6383",19,512668,2032,"Female"
"6384",20,522803,2032,"Female"
"6385",21,532020,2032,"Female"
"6386",22,540445,2032,"Female"
"6387",23,548806,2032,"Female"
"6388",24,552139,2032,"Female"
"6389",25,549359,2032,"Female"
"6390",26,535608,2032,"Female"
"6391",27,527007,2032,"Female"
"6392",28,540879,2032,"Female"
"6393",29,552168,2032,"Female"
"6394",30,561713,2032,"Female"
"6395",31,569798,2032,"Female"
"6396",32,572303,2032,"Female"
"6397",33,572613,2032,"Female"
"6398",34,575417,2032,"Female"
"6399",35,576850,2032,"Female"
"6400",36,577309,2032,"Female"
"6401",37,587540,2032,"Female"
"6402",38,588306,2032,"Female"
"6403",39,583363,2032,"Female"
"6404",40,594297,2032,"Female"
"6405",41,601473,2032,"Female"
"6406",42,614344,2032,"Female"
"6407",43,637564,2032,"Female"
"6408",44,660784,2032,"Female"
"6409",45,682315,2032,"Female"
"6410",46,701696,2032,"Female"
"6411",47,739440,2032,"Female"
"6412",48,757463,2032,"Female"
"6413",49,761409,2032,"Female"
"6414",50,762355,2032,"Female"
"6415",51,775550,2032,"Female"
"6416",52,789682,2032,"Female"
"6417",53,809332,2032,"Female"
"6418",54,837675,2032,"Female"
"6419",55,858540,2032,"Female"
"6420",56,894551,2032,"Female"
"6421",57,924461,2032,"Female"
"6422",58,963792,2032,"Female"
"6423",59,972141,2032,"Female"
"6424",60,952229,2032,"Female"
"6425",61,925731,2032,"Female"
"6426",62,895862,2032,"Female"
"6427",63,875506,2032,"Female"
"6428",64,859995,2032,"Female"
"6429",65,811466,2032,"Female"
"6430",66,709175,2032,"Female"
"6431",67,814399,2032,"Female"
"6432",68,766571,2032,"Female"
"6433",69,744726,2032,"Female"
"6434",70,720710,2032,"Female"
"6435",71,711689,2032,"Female"
"6436",72,718915,2032,"Female"
"6437",73,723261,2032,"Female"
"6438",74,700695,2032,"Female"
"6439",75,689660,2032,"Female"
"6440",76,719102,2032,"Female"
"6441",77,732232,2032,"Female"
"6442",78,738363,2032,"Female"
"6443",79,777290,2032,"Female"
"6444",80,810124,2032,"Female"
"6445",81,849835,2032,"Female"
"6446",82,902879,2032,"Female"
"6447",83,945219,2032,"Female"
"6448",84,904910,2032,"Female"
"6449",85,765177,2032,"Female"
"6450",86,522974,2032,"Female"
"6451",87,563779,2032,"Female"
"6452",88,615862,2032,"Female"
"6453",89,573635,2032,"Female"
"6454",90,546709,2032,"Female"
"6455",91,488429,2032,"Female"
"6456",92,407056,2032,"Female"
"6457",93,339761,2032,"Female"
"6458",94,325082,2032,"Female"
"6459",95,294274,2032,"Female"
"6460",96,255131,2032,"Female"
"6461",97,209392,2032,"Female"
"6462",98,170513,2032,"Female"
"6463",99,139558,2032,"Female"
"6464",100,364493,2032,"Female"
"6465",0,404871,2033,"Female"
"6466",1,406162,2033,"Female"
"6467",2,407683,2033,"Female"
"6468",3,409684,2033,"Female"
"6469",4,411907,2033,"Female"
"6470",5,413971,2033,"Female"
"6471",6,416140,2033,"Female"
"6472",7,418775,2033,"Female"
"6473",8,422209,2033,"Female"
"6474",9,426489,2033,"Female"
"6475",10,431320,2033,"Female"
"6476",11,436613,2033,"Female"
"6477",12,442497,2033,"Female"
"6478",13,449262,2033,"Female"
"6479",14,456967,2033,"Female"
"6480",15,465421,2033,"Female"
"6481",16,474158,2033,"Female"
"6482",17,483166,2033,"Female"
"6483",18,492609,2033,"Female"
"6484",19,502420,2033,"Female"
"6485",20,512628,2033,"Female"
"6486",21,522757,2033,"Female"
"6487",22,531972,2033,"Female"
"6488",23,540391,2033,"Female"
"6489",24,548753,2033,"Female"
"6490",25,552084,2033,"Female"
"6491",26,549298,2033,"Female"
"6492",27,535549,2033,"Female"
"6493",28,526950,2033,"Female"
"6494",29,540816,2033,"Female"
"6495",30,552103,2033,"Female"
"6496",31,561645,2033,"Female"
"6497",32,569721,2033,"Female"
"6498",33,572225,2033,"Female"
"6499",34,572530,2033,"Female"
"6500",35,575325,2033,"Female"
"6501",36,576754,2033,"Female"
"6502",37,577205,2033,"Female"
"6503",38,587421,2033,"Female"
"6504",39,588179,2033,"Female"
"6505",40,583232,2033,"Female"
"6506",41,594151,2033,"Female"
"6507",42,601312,2033,"Female"
"6508",43,614170,2033,"Female"
"6509",44,637361,2033,"Female"
"6510",45,660553,2033,"Female"
"6511",46,682058,2033,"Female"
"6512",47,701409,2033,"Female"
"6513",48,739113,2033,"Female"
"6514",49,757094,2033,"Female"
"6515",50,761007,2033,"Female"
"6516",51,761921,2033,"Female"
"6517",52,775069,2033,"Female"
"6518",53,789155,2033,"Female"
"6519",54,808747,2033,"Female"
"6520",55,837028,2033,"Female"
"6521",56,857822,2033,"Female"
"6522",57,893742,2033,"Female"
"6523",58,923559,2033,"Female"
"6524",59,962769,2033,"Female"
"6525",60,971029,2033,"Female"
"6526",61,951033,2033,"Female"
"6527",62,924449,2033,"Female"
"6528",63,894581,2033,"Female"
"6529",64,874139,2033,"Female"
"6530",65,858423,2033,"Female"
"6531",66,809802,2033,"Female"
"6532",67,707530,2033,"Female"
"6533",68,812247,2033,"Female"
"6534",69,764307,2033,"Female"
"6535",70,742279,2033,"Female"
"6536",71,717994,2033,"Female"
"6537",72,708602,2033,"Female"
"6538",73,715361,2033,"Female"
"6539",74,719207,2033,"Female"
"6540",75,696215,2033,"Female"
"6541",76,684521,2033,"Female"
"6542",77,712926,2033,"Female"
"6543",78,724993,2033,"Female"
"6544",79,730017,2033,"Female"
"6545",80,767083,2033,"Female"
"6546",81,797782,2033,"Female"
"6547",82,834972,2033,"Female"
"6548",83,884614,2033,"Female"
"6549",84,923096,2033,"Female"
"6550",85,880371,2033,"Female"
"6551",86,741230,2033,"Female"
"6552",87,504071,2033,"Female"
"6553",88,540345,2033,"Female"
"6554",89,586361,2033,"Female"
"6555",90,542727,2033,"Female"
"6556",91,513623,2033,"Female"
"6557",92,454650,2033,"Female"
"6558",93,375015,2033,"Female"
"6559",94,309512,2033,"Female"
"6560",95,292717,2033,"Female"
"6561",96,261445,2033,"Female"
"6562",97,223239,2033,"Female"
"6563",98,180158,2033,"Female"
"6564",99,144019,2033,"Female"
"6565",100,391952,2033,"Female"
"6566",0,403480,2034,"Female"
"6567",1,404811,2034,"Female"
"6568",2,406112,2034,"Female"
"6569",3,407652,2034,"Female"
"6570",4,409658,2034,"Female"
"6571",5,411886,2034,"Female"
"6572",6,413951,2034,"Female"
"6573",7,416125,2034,"Female"
"6574",8,418762,2034,"Female"
"6575",9,422195,2034,"Female"
"6576",10,426477,2034,"Female"
"6577",11,431309,2034,"Female"
"6578",12,436602,2034,"Female"
"6579",13,442484,2034,"Female"
"6580",14,449248,2034,"Female"
"6581",15,456951,2034,"Female"
"6582",16,465401,2034,"Female"
"6583",17,474133,2034,"Female"
"6584",18,483138,2034,"Female"
"6585",19,492577,2034,"Female"
"6586",20,502382,2034,"Female"
"6587",21,512585,2034,"Female"
"6588",22,522711,2034,"Female"
"6589",23,531922,2034,"Female"
"6590",24,540341,2034,"Female"
"6591",25,548700,2034,"Female"
"6592",26,552026,2034,"Female"
"6593",27,549240,2034,"Female"
"6594",28,535493,2034,"Female"
"6595",29,526891,2034,"Female"
"6596",30,540755,2034,"Female"
"6597",31,552038,2034,"Female"
"6598",32,561573,2034,"Female"
"6599",33,569646,2034,"Female"
"6600",34,572145,2034,"Female"
"6601",35,572443,2034,"Female"
"6602",36,575233,2034,"Female"
"6603",37,576653,2034,"Female"
"6604",38,577094,2034,"Female"
"6605",39,587299,2034,"Female"
"6606",40,588053,2034,"Female"
"6607",41,583094,2034,"Female"
"6608",42,593999,2034,"Female"
"6609",43,601148,2034,"Female"
"6610",44,613983,2034,"Female"
"6611",45,637147,2034,"Female"
"6612",46,660315,2034,"Female"
"6613",47,681790,2034,"Female"
"6614",48,701112,2034,"Female"
"6615",49,738767,2034,"Female"
"6616",50,756711,2034,"Female"
"6617",51,760591,2034,"Female"
"6618",52,761467,2034,"Female"
"6619",53,774572,2034,"Female"
"6620",54,788608,2034,"Female"
"6621",55,808146,2034,"Female"
"6622",56,836356,2034,"Female"
"6623",57,857076,2034,"Female"
"6624",58,892904,2034,"Female"
"6625",59,922616,2034,"Female"
"6626",60,961709,2034,"Female"
"6627",61,969857,2034,"Female"
"6628",62,949768,2034,"Female"
"6629",63,923176,2034,"Female"
"6630",64,893234,2034,"Female"
"6631",65,872596,2034,"Female"
"6632",66,856722,2034,"Female"
"6633",67,807985,2034,"Female"
"6634",68,705719,2034,"Female"
"6635",69,809922,2034,"Female"
"6636",70,761869,2034,"Female"
"6637",71,739561,2034,"Female"
"6638",72,714967,2034,"Female"
"6639",73,705194,2034,"Female"
"6640",74,711457,2034,"Female"
"6641",75,714727,2034,"Female"
"6642",76,691158,2034,"Female"
"6643",77,678789,2034,"Female"
"6644",78,706049,2034,"Female"
"6645",79,716991,2034,"Female"
"6646",80,720652,2034,"Female"
"6647",81,755661,2034,"Female"
"6648",82,784138,2034,"Female"
"6649",83,818448,2034,"Female"
"6650",84,864352,2034,"Female"
"6651",85,898593,2034,"Female"
"6652",86,853395,2034,"Female"
"6653",87,714991,2034,"Female"
"6654",88,483547,2034,"Female"
"6655",89,514987,2034,"Female"
"6656",90,555392,2034,"Female"
"6657",91,510514,2034,"Female"
"6658",92,478783,2034,"Female"
"6659",93,419542,2034,"Female"
"6660",94,342253,2034,"Female"
"6661",95,279256,2034,"Female"
"6662",96,260638,2034,"Female"
"6663",97,229324,2034,"Female"
"6664",98,192592,2034,"Female"
"6665",99,152616,2034,"Female"
"6666",100,417774,2034,"Female"
"6667",0,401858,2035,"Female"
"6668",1,403422,2035,"Female"
"6669",2,404762,2035,"Female"
"6670",3,406082,2035,"Female"
"6671",4,407627,2035,"Female"
"6672",5,409637,2035,"Female"
"6673",6,411868,2035,"Female"
"6674",7,413936,2035,"Female"
"6675",8,416112,2035,"Female"
"6676",9,418750,2035,"Female"
"6677",10,422182,2035,"Female"
"6678",11,426467,2035,"Female"
"6679",12,431299,2035,"Female"
"6680",13,436589,2035,"Female"
"6681",14,442470,2035,"Female"
"6682",15,449233,2035,"Female"
"6683",16,456932,2035,"Female"
"6684",17,465378,2035,"Female"
"6685",18,474106,2035,"Female"
"6686",19,483109,2035,"Female"
"6687",20,492540,2035,"Female"
"6688",21,502342,2035,"Female"
"6689",22,512542,2035,"Female"
"6690",23,522664,2035,"Female"
"6691",24,531874,2035,"Female"
"6692",25,540291,2035,"Female"
"6693",26,548645,2035,"Female"
"6694",27,551970,2035,"Female"
"6695",28,549185,2035,"Female"
"6696",29,535435,2035,"Female"
"6697",30,526835,2035,"Female"
"6698",31,540693,2035,"Female"
"6699",32,551970,2035,"Female"
"6700",33,561502,2035,"Female"
"6701",34,569570,2035,"Female"
"6702",35,572061,2035,"Female"
"6703",36,572355,2035,"Female"
"6704",37,575138,2035,"Female"
"6705",38,576546,2035,"Female"
"6706",39,576979,2035,"Female"
"6707",40,587178,2035,"Female"
"6708",41,587920,2035,"Female"
"6709",42,582951,2035,"Female"
"6710",43,593844,2035,"Female"
"6711",44,600972,2035,"Female"
"6712",45,613785,2035,"Female"
"6713",46,636927,2035,"Female"
"6714",47,660066,2035,"Female"
"6715",48,681513,2035,"Female"
"6716",49,700797,2035,"Female"
"6717",50,738409,2035,"Female"
"6718",51,756313,2035,"Female"
"6719",52,760157,2035,"Female"
"6720",53,760998,2035,"Female"
"6721",54,774057,2035,"Female"
"6722",55,788045,2035,"Female"
"6723",56,807522,2035,"Female"
"6724",57,835656,2035,"Female"
"6725",58,856303,2035,"Female"
"6726",59,892029,2035,"Female"
"6727",60,921639,2035,"Female"
"6728",61,960593,2035,"Female"
"6729",62,968617,2035,"Female"
"6730",63,948508,2035,"Female"
"6731",64,921835,2035,"Female"
"6732",65,891713,2035,"Female"
"6733",66,870925,2035,"Female"
"6734",67,854862,2035,"Female"
"6735",68,805982,2035,"Female"
"6736",69,703760,2035,"Female"
"6737",70,807414,2035,"Female"
"6738",71,759160,2035,"Female"
"6739",72,736530,2035,"Female"
"6740",73,711622,2035,"Female"
"6741",74,701447,2035,"Female"
"6742",75,707139,2035,"Female"
"6743",76,709667,2035,"Female"
"6744",77,685515,2035,"Female"
"6745",78,672400,2035,"Female"
"6746",79,698439,2035,"Female"
"6747",80,708006,2035,"Female"
"6748",81,710165,2035,"Female"
"6749",82,743022,2035,"Female"
"6750",83,768957,2035,"Female"
"6751",84,800103,2035,"Female"
"6752",85,841893,2035,"Female"
"6753",86,871634,2035,"Female"
"6754",87,823811,2035,"Female"
"6755",88,686474,2035,"Female"
"6756",89,461316,2035,"Female"
"6757",90,488324,2035,"Female"
"6758",91,523063,2035,"Female"
"6759",92,476549,2035,"Female"
"6760",93,442516,2035,"Female"
"6761",94,383577,2035,"Female"
"6762",95,309404,2035,"Female"
"6763",96,249193,2035,"Female"
"6764",97,229166,2035,"Female"
"6765",98,198366,2035,"Female"
"6766",99,163625,2035,"Female"
"6767",100,445805,2035,"Female"
"6768",0,399983,2036,"Female"
"6769",1,401801,2036,"Female"
"6770",2,403375,2036,"Female"
"6771",3,404733,2036,"Female"
"6772",4,406058,2036,"Female"
"6773",5,407607,2036,"Female"
"6774",6,409619,2036,"Female"
"6775",7,411854,2036,"Female"
"6776",8,413923,2036,"Female"
"6777",9,416100,2036,"Female"
"6778",10,418738,2036,"Female"
"6779",11,422172,2036,"Female"
"6780",12,426457,2036,"Female"
"6781",13,431287,2036,"Female"
"6782",14,436576,2036,"Female"
"6783",15,442456,2036,"Female"
"6784",16,449215,2036,"Female"
"6785",17,456910,2036,"Female"
"6786",18,465353,2036,"Female"
"6787",19,474078,2036,"Female"
"6788",20,483075,2036,"Female"
"6789",21,492502,2036,"Female"
"6790",22,502301,2036,"Female"
"6791",23,512498,2036,"Female"
"6792",24,522618,2036,"Female"
"6793",25,531827,2036,"Female"
"6794",26,540239,2036,"Female"
"6795",27,548591,2036,"Female"
"6796",28,551917,2036,"Female"
"6797",29,549129,2036,"Female"
"6798",30,535379,2036,"Female"
"6799",31,526778,2036,"Female"
"6800",32,540629,2036,"Female"
"6801",33,551902,2036,"Female"
"6802",34,561430,2036,"Female"
"6803",35,569490,2036,"Female"
"6804",36,571977,2036,"Female"
"6805",37,572263,2036,"Female"
"6806",38,575036,2036,"Female"
"6807",39,576436,2036,"Female"
"6808",40,576865,2036,"Female"
"6809",41,587050,2036,"Female"
"6810",42,587781,2036,"Female"
"6811",43,582805,2036,"Female"
"6812",44,593677,2036,"Female"
"6813",45,600786,2036,"Female"
"6814",46,613581,2036,"Female"
"6815",47,636696,2036,"Female"
"6816",48,659808,2036,"Female"
"6817",49,681220,2036,"Female"
"6818",50,700470,2036,"Female"
"6819",51,738036,2036,"Female"
"6820",52,755897,2036,"Female"
"6821",53,759708,2036,"Female"
"6822",54,760511,2036,"Female"
"6823",55,773525,2036,"Female"
"6824",56,787459,2036,"Female"
"6825",57,806872,2036,"Female"
"6826",58,834930,2036,"Female"
"6827",59,855494,2036,"Female"
"6828",60,891120,2036,"Female"
"6829",61,920610,2036,"Female"
"6830",62,959410,2036,"Female"
"6831",63,967378,2036,"Female"
"6832",64,947177,2036,"Female"
"6833",65,920317,2036,"Female"
"6834",66,890061,2036,"Female"
"6835",67,869093,2036,"Female"
"6836",68,852807,2036,"Female"
"6837",69,803810,2036,"Female"
"6838",70,701643,2036,"Female"
"6839",71,804621,2036,"Female"
"6840",72,756132,2036,"Female"
"6841",73,733175,2036,"Female"
"6842",74,707936,2036,"Female"
"6843",75,697294,2036,"Female"
"6844",76,702255,2036,"Female"
"6845",77,704011,2036,"Female"
"6846",78,679213,2036,"Female"
"6847",79,665317,2036,"Female"
"6848",80,689880,2036,"Female"
"6849",81,697928,2036,"Female"
"6850",82,698539,2036,"Female"
"6851",83,728936,2036,"Female"
"6852",84,752075,2036,"Female"
"6853",85,779736,2036,"Female"
"6854",86,817142,2036,"Female"
"6855",87,842017,2036,"Female"
"6856",88,791599,2036,"Female"
"6857",89,655527,2036,"Female"
"6858",90,437888,2036,"Female"
"6859",91,460424,2036,"Female"
"6860",92,488905,2036,"Female"
"6861",93,441111,2036,"Female"
"6862",94,405265,2036,"Female"
"6863",95,347407,2036,"Female"
"6864",96,276660,2036,"Female"
"6865",97,219601,2036,"Female"
"6866",98,198727,2036,"Female"
"6867",99,168995,2036,"Female"
"6868",100,477595,2036,"Female"
"6869",0,397834,2037,"Female"
"6870",1,399928,2037,"Female"
"6871",2,401755,2037,"Female"
"6872",3,403347,2037,"Female"
"6873",4,404710,2037,"Female"
"6874",5,406038,2037,"Female"
"6875",6,407589,2037,"Female"
"6876",7,409606,2037,"Female"
"6877",8,411842,2037,"Female"
"6878",9,413911,2037,"Female"
"6879",10,416089,2037,"Female"
"6880",11,418728,2037,"Female"
"6881",12,422162,2037,"Female"
"6882",13,426446,2037,"Female"
"6883",14,431274,2037,"Female"
"6884",15,436562,2037,"Female"
"6885",16,442439,2037,"Female"
"6886",17,449195,2037,"Female"
"6887",18,456886,2037,"Female"
"6888",19,465326,2037,"Female"
"6889",20,474046,2037,"Female"
"6890",21,483040,2037,"Female"
"6891",22,492464,2037,"Female"
"6892",23,502258,2037,"Female"
"6893",24,512456,2037,"Female"
"6894",25,522573,2037,"Female"
"6895",26,531777,2037,"Female"
"6896",27,540188,2037,"Female"
"6897",28,548540,2037,"Female"
"6898",29,551862,2037,"Female"
"6899",30,549075,2037,"Female"
"6900",31,535323,2037,"Female"
"6901",32,526718,2037,"Female"
"6902",33,540565,2037,"Female"
"6903",34,551834,2037,"Female"
"6904",35,561354,2037,"Female"
"6905",36,569409,2037,"Female"
"6906",37,571889,2037,"Female"
"6907",38,572164,2037,"Female"
"6908",39,574932,2037,"Female"
"6909",40,576326,2037,"Female"
"6910",41,576744,2037,"Female"
"6911",42,586916,2037,"Female"
"6912",43,587640,2037,"Female"
"6913",44,582647,2037,"Female"
"6914",45,593500,2037,"Female"
"6915",46,600594,2037,"Female"
"6916",47,613367,2037,"Female"
"6917",48,636457,2037,"Female"
"6918",49,659534,2037,"Female"
"6919",50,680914,2037,"Female"
"6920",51,700130,2037,"Female"
"6921",52,737645,2037,"Female"
"6922",53,755467,2037,"Female"
"6923",54,759239,2037,"Female"
"6924",55,760008,2037,"Female"
